Avg_Infect_over_1_period,g_val,Initial_Conditions,Max_total_pop,Min_total_pop,period
1.5167783946449493,29.0,"[10.272217005536687, 0.2061849369538938]",10.475877931267407,0.4786066592899253,1
1.5296594202359355,30.0,"[10.269969457106667, 0.20863720218325812]",10.476060295857735,0.47879115008171524,1
1.5418572029804969,31.0,"[10.267832434847715, 0.21095871523399945]",10.476224996317995,0.4789580891638475,1
1.553425670186749,32.0,"[10.265798406539048, 0.2131596826247998]",10.476374316817836,0.4791097334153806,1
1.5644131298120036,33.0,"[10.263860456873415, 0.2152492765419664]",10.47651019309769,0.47924799603747925,1
1.5748629938445236,34.0,"[10.262012233867807, 0.2172357621696728]",10.476634272626333,0.4793745058635137,1
1.5848143914371935,35.0,"[10.260247899093555, 0.21912660676995907]",10.476747963249013,0.4794906553226127,1
1.5943026911041276,36.0,"[10.258562081853203, 0.22092857346940936]",10.476852472731903,0.47959763942813494,1
1.6033599474876354,37.0,"[10.256949837248857, 0.22264780217927693]",10.476948841065159,0.4796964876274675,1
1.6120152852281426,38.0,"[10.255406607977598, 0.22428987964986938]",10.47703796697478,0.47978808994263844,1
1.6202952301261333,39.0,"[10.253928189628134, 0.22585990031450445]",10.477120629779433,0.4798732185220533,1
1.6282239959266052,40.0,"[10.252510699223244, 0.22736251929880946]",10.47719750748694,0.4799525454852036,1
1.6358237335733983,41.0,"[10.251150546742965, 0.22880199874223892]",10.477269191839095,0.4800266577591664,1
1.643114748590286,42.0,"[10.249844409366883, 0.23018224839228368]",10.477336200868772,0.48009606946254213,1
1.6501156912844728,43.0,"[10.248589208184745, 0.23150686127779693]",10.477398989420157,0.480161232281646,1
1.6568437236881046,44.0,"[10.247382087140052, 0.23277914514159456]",10.47745795799464,0.4802225441959821,1
